temperature,vibration,rpm,current,voltage,bearing_temperature,torque,lubrication_level,status
94.29,1.86,1468.19,11.16,411.88,93.78,26.86,83.43,Overheating
72.98,2.1,1421.6,16.05,391.52,55.8,20.32,82.47,Electrical Fault
102.05,2.31,1426.02,11.17,413.42,85.6,26.71,82.64,Overheating
55.35,1.94,1491.0,9.46,413.34,58.21,26.21,84.61,Healthy
74.51,2.65,1407.06,10.76,410.98,70.35,25.75,76.81,Early Warning
69.48,7.95,1371.92,11.52,412.66,93.26,22.97,57.78,Bearing Failure
69.35,4.84,1322.4,10.83,415.4,60.32,28.86,77.89,Motor Misalignment
75.07,4.09,1449.27,10.82,407.88,63.19,30.23,70.93,Early Warning
92.33,1.57,1500.71,11.24,415.37,95.89,25.37,81.83,Overheating
70.91,3.29,1419.39,10.64,412.02,69.69,25.46,66.29,Early Warning
70.33,6.68,1441.93,10.63,412.39,90.04,23.78,30.86,Lubrication Failure
68.35,8.44,1394.31,11.21,414.15,90.15,19.48,60.44,Bearing Failure
57.73,1.86,1471.97,10.41,415.35,55.57,27.88,83.69,Healthy
75.02,7.69,1399.08,11.88,415.08,81.64,20.4,58.06,Bearing Failure
70.87,5.92,1445.4,11.06,411.3,68.48,35.35,78.56,Motor Misalignment
70.59,6.3,1438.86,11.13,414.36,79.57,20.36,29.14,Lubrication Failure
70.73,6.63,1334.58,10.91,417.34,66.53,35.17,81.51,Motor Misalignment
74.39,2.41,1488.0,18.96,404.9,58.77,19.74,76.85,Electrical Fault
73.33,3.68,1422.94,10.54,414.84,74.11,20.68,70.73,Early Warning
72.1,6.06,1390.92,10.42,409.07,79.07,28.42,22.53,Lubrication Failure
96.95,2.26,1472.77,11.92,416.12,91.21,27.39,77.88,Overheating
72.64,3.13,1477.65,17.35,399.39,56.04,16.34,81.85,Electrical Fault
59.98,2.08,1484.58,10.83,412.95,52.95,28.07,85.63,Healthy
69.36,5.86,1301.22,10.35,415.33,71.22,28.53,78.99,Motor Misalignment
70.46,4.89,1404.28,10.93,414.03,81.14,23.77,26.44,Lubrication Failure
77.03,3.01,1411.53,10.87,417.49,70.49,23.17,74.63,Early Warning
59.85,2.25,1519.29,9.43,418.73,54.21,23.19,85.59,Healthy
67.46,2.91,1470.96,18.21,394.87,61.71,23.29,74.66,Electrical Fault
68.28,1.79,1491.75,16.36,379.16,57.73,19.14,81.61,Electrical Fault
75.68,2.68,1419.83,10.25,407.92,70.35,25.68,71.32,Early Warning
74.71,3.97,1358.31,11.09,416.61,75.61,26.2,75.05,Early Warning
65.59,4.45,1449.71,10.54,409.89,67.64,36.26,78.71,Motor Misalignment
70.66,9.44,1380.61,10.89,414.71,84.28,17.49,64.2,Bearing Failure
71.23,9.48,1463.21,11.96,410.86,86.28,28.79,56.57,Bearing Failure
83.26,3.81,1473.93,10.85,410.02,69.06,26.14,71.22,Early Warning
65.21,1.71,1414.3,15.74,403.66,54.81,16.51,83.24,Electrical Fault
64.02,2.38,1473.73,18.01,385.46,59.88,23.53,78.46,Electrical Fault
90.19,2.8,1473.44,12.08,414.8,92.03,25.08,84.22,Overheating
63.45,4.6,1435.59,11.07,415.94,64.9,24.49,72.64,Motor Misalignment
61.66,2.48,1478.03,15.47,398.66,53.09,20.28,86.03,Electrical Fault
63.06,1.64,1500.82,9.97,417.11,51.92,27.03,86.4,Healthy
69.67,5.6,1412.86,11.49,413.72,74.29,18.42,34.66,Lubrication Failure
73.08,3.38,1534.96,16.93,391.31,61.29,17.18,89.04,Electrical Fault
77.01,3.67,1459.26,11.34,417.49,69.9,24.49,72.8,Early Warning
66.25,6.08,1366.86,11.37,418.3,74.84,21.91,29.18,Lubrication Failure
73.2,2.52,1505.28,16.93,394.9,56.01,22.79,83.32,Electrical Fault
98.98,2.41,1395.57,10.84,410.18,94.5,28.11,81.16,Overheating
71.98,3.47,1443.59,11.12,415.81,72.5,24.59,68.67,Early Warning
61.83,1.85,1524.78,9.95,415.1,60.16,28.24,84.98,Healthy
76.67,3.66,1456.2,11.37,410.78,72.2,28.38,69.38,Early Warning
78.11,3.2,1440.8,10.36,412.39,68.12,22.79,67.75,Early Warning
70.32,5.67,1281.01,11.4,418.19,63.22,20.87,74.79,Motor Misalignment
61.35,1.97,1502.29,10.16,417.33,52.57,26.76,80.88,Healthy
65.63,2.46,1483.08,16.17,392.34,62.43,22.02,78.59,Electrical Fault
73.04,6.05,1399.24,10.46,409.32,80.55,19.37,34.82,Lubrication Failure
96.34,2.4,1501.8,11.27,414.85,92.84,21.15,86.27,Overheating
59.23,7.84,1405.12,11.35,413.1,89.21,21.4,54.96,Bearing Failure
56.16,2.3,1534.58,10.68,415.77,59.05,25.02,85.61,Healthy
77.56,5.98,1406.76,11.48,411.86,81.05,22.76,31.66,Lubrication Failure
69.0,4.48,1268.83,11.22,417.95,64.34,35.93,79.99,Motor Misalignment
96.87,1.68,1507.38,10.47,416.23,92.21,27.23,85.56,Overheating
63.91,9.12,1330.24,10.75,412.69,85.94,25.66,55.3,Bearing Failure
74.75,8.57,1398.39,11.71,410.6,88.69,19.42,61.74,Bearing Failure
75.53,3.95,1395.83,10.86,415.49,70.2,28.4,65.27,Early Warning
68.12,2.99,1439.8,17.18,389.04,59.01,19.28,83.43,Electrical Fault
62.97,1.55,1499.9,10.43,409.19,54.83,24.14,84.6,Healthy
77.49,3.45,1425.84,11.0,414.09,71.45,24.9,69.73,Early Warning
59.47,2.03,1495.45,9.75,414.4,51.18,25.79,79.64,Healthy
69.88,5.11,1394.54,10.34,416.47,83.51,22.92,20.37,Lubrication Failure
56.58,1.67,1501.95,11.0,413.73,53.0,23.9,89.98,Healthy
75.55,4.77,1475.24,10.86,411.43,61.42,27.21,72.36,Early Warning
71.59,10.09,1378.03,12.6,410.74,71.07,25.23,57.7,Bearing Failure
67.11,8.51,1390.8,11.63,408.77,88.11,26.79,59.72,Bearing Failure
67.87,4.81,1473.69,10.78,414.93,64.44,22.27,78.09,Motor Misalignment
77.0,3.5,1516.58,10.81,413.97,78.49,24.58,69.8,Early Warning
65.84,4.9,1298.87,10.37,413.67,66.43,22.03,76.5,Motor Misalignment
65.59,9.21,1482.21,11.85,417.99,85.01,22.6,50.42,Bearing Failure
70.91,7.57,1403.36,11.3,414.46,77.09,18.22,29.59,Lubrication Failure
67.73,5.93,1416.99,11.09,415.06,61.69,27.68,80.01,Motor Misalignment
75.09,3.41,1473.99,11.59,416.34,70.08,21.38,75.78,Early Warning
79.98,6.49,1401.3,11.73,412.23,71.51,18.25,18.14,Lubrication Failure
71.42,7.45,1424.22,10.41,413.51,80.15,25.02,53.03,Bearing Failure
68.3,1.77,1411.75,17.3,395.2,52.46,18.32,82.79,Electrical Fault
93.57,1.98,1500.22,10.91,417.15,85.39,25.9,78.27,Overheating
75.95,10.4,1402.12,11.25,414.46,86.81,17.78,59.1,Bearing Failure
76.24,2.56,1473.91,11.59,411.58,71.56,23.35,70.73,Early Warning
68.0,3.78,1453.07,13.48,393.41,59.53,19.28,79.84,Electrical Fault
101.45,2.35,1472.4,11.32,417.03,93.1,27.44,75.51,Overheating
66.59,6.42,1375.1,11.9,415.3,67.73,20.92,72.9,Motor Misalignment
70.12,6.44,1402.46,11.19,414.72,67.59,27.84,79.59,Motor Misalignment
94.42,3.18,1499.64,11.78,418.0,90.01,25.02,79.65,Overheating
99.2,1.92,1490.88,10.62,410.95,98.22,24.0,76.16,Overheating
64.66,5.04,1292.61,9.8,413.86,70.69,25.37,80.67,Motor Misalignment
78.37,5.46,1417.26,11.83,413.62,78.66,25.6,28.55,Lubrication Failure
70.82,4.3,1448.97,10.89,415.27,71.41,24.83,72.05,Early Warning
73.95,5.38,1421.69,10.64,410.7,77.43,21.48,30.52,Lubrication Failure
75.71,7.12,1435.09,11.32,412.22,71.51,23.76,33.98,Lubrication Failure
70.56,5.58,1355.3,12.33,411.66,66.2,33.9,78.84,Motor Misalignment
62.6,2.02,1465.62,9.8,412.41,58.88,22.3,89.81,Healthy
76.05,3.4,1432.96,11.81,412.62,73.99,19.24,78.06,Early Warning
92.2,1.97,1484.29,11.48,411.54,86.04,26.05,81.62,Overheating
71.24,8.56,1391.48,11.7,415.41,90.67,21.73,61.2,Bearing Failure
95.09,2.18,1477.82,10.53,411.62,92.18,24.57,82.44,Overheating
63.37,1.7,1500.68,10.15,416.66,54.6,24.76,89.14,Healthy
67.19,5.65,1450.9,11.63,414.92,64.91,31.78,83.4,Motor Misalignment
67.75,2.19,1424.13,16.44,388.58,63.24,19.76,76.83,Electrical Fault
72.09,3.01,1465.17,16.71,402.14,54.0,17.15,81.16,Electrical Fault
69.6,3.4,1473.1,15.41,384.5,54.71,20.01,80.6,Electrical Fault
70.4,9.89,1348.81,11.26,411.6,91.24,18.7,62.24,Bearing Failure
95.61,2.62,1484.24,10.93,417.99,91.32,27.64,82.15,Overheating
77.74,6.66,1385.35,11.72,410.68,87.17,23.0,22.1,Lubrication Failure
71.05,5.11,1374.92,10.9,409.84,88.59,22.29,40.46,Lubrication Failure
92.28,1.89,1511.03,10.61,419.34,89.56,25.23,80.14,Overheating
71.38,6.35,1459.09,10.74,414.32,75.27,19.42,31.04,Lubrication Failure
58.98,1.83,1474.41,10.26,413.05,55.3,24.43,90.78,Healthy
75.41,6.25,1419.16,10.93,416.07,61.84,31.0,78.73,Motor Misalignment
86.86,2.08,1500.03,10.49,413.28,92.37,29.04,76.12,Overheating
100.51,2.67,1480.33,11.44,416.24,90.6,26.38,80.29,Overheating
92.69,1.9,1486.11,11.93,410.07,95.99,24.85,81.04,Overheating
68.94,9.6,1461.94,13.09,412.89,90.44,20.86,42.47,Bearing Failure
69.07,8.54,1407.69,10.85,415.11,86.64,24.63,54.92,Bearing Failure
65.38,5.75,1372.37,10.38,405.66,66.39,34.39,80.89,Motor Misalignment
69.78,9.73,1334.42,12.92,412.9,90.9,23.38,46.37,Bearing Failure
73.01,6.75,1415.73,11.58,413.84,82.48,22.24,33.28,Lubrication Failure
74.17,2.89,1477.58,10.75,414.0,72.52,25.42,63.41,Early Warning
60.63,1.75,1508.01,8.57,415.91,54.66,24.9,87.12,Healthy
90.43,2.46,1500.67,10.99,414.81,97.01,25.68,77.17,Overheating
99.97,2.0,1505.36,9.88,417.89,89.9,25.99,73.89,Overheating
95.81,2.14,1517.19,11.08,413.69,86.89,22.51,80.99,Overheating
70.84,6.24,1396.53,9.8,411.76,81.52,23.41,28.97,Lubrication Failure
56.0,1.36,1511.3,8.7,415.62,53.57,27.62,83.52,Healthy
64.36,6.91,1325.31,11.58,415.19,94.46,26.64,59.31,Bearing Failure
61.08,1.81,1526.56,10.84,418.4,52.18,25.4,86.32,Healthy
97.64,1.56,1489.39,11.39,406.94,90.78,27.39,81.74,Overheating
64.53,3.22,1489.43,15.68,384.13,52.45,23.41,84.73,Electrical Fault
78.8,3.78,1362.01,11.32,411.33,71.36,23.96,69.42,Early Warning
68.06,2.36,1416.05,13.99,382.49,60.86,17.28,77.06,Electrical Fault
99.26,2.46,1506.76,11.03,418.99,95.13,24.3,80.96,Overheating
79.52,4.06,1436.44,10.9,404.45,69.02,19.94,70.66,Early Warning
67.11,7.02,1412.23,12.36,416.84,94.89,24.25,55.45,Bearing Failure
73.4,6.21,1323.73,10.82,416.36,61.79,35.91,77.25,Motor Misalignment
67.54,2.45,1486.76,17.15,386.97,58.36,18.0,81.15,Electrical Fault
75.6,2.82,1446.98,10.23,409.92,63.94,23.47,74.83,Early Warning
58.01,1.99,1505.09,9.76,413.05,55.38,24.18,81.67,Healthy
97.59,1.85,1428.33,11.12,415.11,89.56,23.01,80.91,Overheating
60.68,1.78,1517.28,10.3,406.04,56.64,22.99,80.73,Healthy
66.09,9.89,1355.67,11.31,412.88,91.53,20.44,59.89,Bearing Failure
66.32,2.64,1476.6,16.47,394.51,57.85,21.9,81.47,Electrical Fault
72.49,9.65,1368.31,11.48,411.09,88.81,20.67,52.88,Bearing Failure
76.86,2.11,1519.57,10.08,412.38,66.6,21.78,70.85,Early Warning
98.86,2.6,1488.28,10.63,412.63,91.14,23.38,83.98,Overheating
67.59,3.04,1477.35,18.03,384.16,56.78,20.82,83.48,Electrical Fault
96.09,2.51,1494.3,12.14,415.11,92.8,25.93,77.68,Overheating
91.92,1.66,1461.74,11.15,414.25,97.43,26.97,85.73,Overheating
73.49,6.58,1390.83,11.5,411.04,85.36,17.54,37.84,Lubrication Failure
74.02,3.44,1447.58,11.8,408.2,72.63,16.46,74.18,Early Warning
63.13,3.27,1437.38,16.05,406.67,65.18,22.8,76.87,Electrical Fault
51.56,1.5,1554.63,10.3,411.68,54.87,25.13,87.54,Healthy
69.08,6.21,1334.72,11.65,415.13,67.26,26.38,79.33,Motor Misalignment
71.42,2.6,1458.96,10.65,411.53,69.35,25.15,65.54,Early Warning
74.61,5.1,1412.54,11.58,408.4,69.27,19.96,70.77,Early Warning
64.24,5.62,1391.89,11.02,412.59,67.36,31.84,79.0,Motor Misalignment
95.98,2.22,1499.83,10.98,419.23,90.18,22.59,81.91,Overheating
70.18,7.25,1375.37,11.93,416.44,83.49,19.71,64.75,Bearing Failure
91.4,2.64,1428.12,11.81,415.5,87.01,24.34,85.69,Overheating
68.62,9.21,1370.95,11.56,409.79,89.49,24.52,47.89,Bearing Failure
69.33,5.32,1326.16,11.26,416.37,63.54,25.09,76.66,Motor Misalignment
58.44,1.52,1526.02,10.32,416.81,58.74,30.63,79.87,Healthy
58.87,2.07,1465.34,10.43,413.86,56.13,22.75,88.99,Healthy
95.09,2.58,1521.15,11.31,415.08,102.8,26.41,76.73,Overheating
55.14,1.83,1521.58,9.4,416.92,55.99,26.5,87.62,Healthy
76.91,3.56,1380.68,11.64,414.23,66.39,21.64,70.69,Early Warning
103.62,1.79,1475.97,11.05,413.67,88.17,28.31,81.36,Overheating
67.73,5.67,1365.19,9.9,417.01,62.75,26.15,76.92,Motor Misalignment
64.86,5.12,1408.83,10.91,421.91,64.59,33.75,73.65,Motor Misalignment
69.54,3.05,1427.28,15.87,389.85,58.98,17.11,75.53,Electrical Fault
65.68,5.4,1347.14,11.04,414.03,65.42,30.89,79.72,Motor Misalignment
67.58,8.94,1355.58,11.1,411.34,86.54,21.45,59.26,Bearing Failure
71.48,3.85,1392.61,11.62,415.69,58.69,23.27,77.66,Motor Misalignment
75.38,4.04,1416.44,10.87,415.12,78.8,25.29,26.31,Lubrication Failure
73.11,6.34,1455.65,10.31,410.75,77.92,23.57,32.68,Lubrication Failure
75.06,3.58,1446.96,11.17,414.27,73.28,24.17,67.55,Early Warning
68.63,5.82,1424.95,10.7,418.36,86.64,21.31,25.18,Lubrication Failure
71.57,4.02,1423.38,9.79,418.3,67.59,23.26,74.92,Early Warning
78.46,3.65,1426.11,10.84,409.03,74.98,22.38,72.9,Early Warning
71.43,3.47,1447.93,10.36,414.21,73.63,24.42,67.61,Early Warning
70.92,9.25,1471.41,11.56,411.73,84.78,24.35,50.61,Bearing Failure
64.27,2.51,1457.94,17.55,389.63,72.29,15.85,82.7,Electrical Fault
66.19,7.64,1401.76,10.07,416.59,78.62,22.62,53.38,Bearing Failure
63.64,5.61,1447.54,10.75,412.36,62.45,40.0,82.48,Motor Misalignment
94.43,1.55,1496.23,11.84,410.28,87.31,24.24,78.64,Overheating
61.84,2.09,1494.83,9.39,417.83,51.4,24.64,84.88,Healthy
72.48,5.58,1498.91,10.55,411.84,84.48,19.82,24.67,Lubrication Failure
89.72,2.51,1474.48,11.37,414.86,92.19,21.91,77.4,Overheating
67.65,2.51,1460.62,14.07,383.58,61.04,21.87,75.94,Electrical Fault
94.9,2.1,1493.44,11.52,415.39,91.71,25.9,75.22,Overheating
69.44,6.33,1409.5,11.77,415.4,78.89,18.57,27.13,Lubrication Failure
62.71,2.42,1471.65,15.64,396.94,60.06,21.6,87.53,Electrical Fault
65.32,9.0,1350.39,11.04,408.9,87.22,26.19,56.13,Bearing Failure
72.35,4.83,1414.89,11.02,417.73,62.59,32.86,85.26,Motor Misalignment
72.15,3.01,1470.78,15.73,389.93,60.18,18.63,81.98,Electrical Fault
69.91,8.65,1398.76,11.72,414.2,92.61,25.75,57.6,Bearing Failure
64.71,1.5,1492.95,10.24,422.6,59.44,27.24,83.84,Healthy
78.03,4.05,1426.51,11.11,409.37,67.31,24.37,70.09,Early Warning
57.34,1.69,1516.07,10.86,410.85,56.18,22.92,86.42,Healthy
70.77,5.91,1370.72,10.78,413.28,70.34,28.83,80.57,Motor Misalignment
74.98,8.0,1395.69,11.45,412.88,81.43,23.46,57.97,Bearing Failure
77.6,1.6,1458.68,16.41,396.9,66.93,22.63,77.19,Electrical Fault
71.5,5.9,1336.53,11.71,414.41,65.95,24.79,73.45,Motor Misalignment
73.49,2.62,1459.89,15.31,400.92,56.62,17.37,82.58,Electrical Fault
69.94,5.65,1413.97,12.02,411.56,88.25,21.56,37.86,Lubrication Failure
77.73,7.83,1410.05,12.4,417.75,90.35,20.92,51.09,Bearing Failure
98.35,1.78,1473.32,11.21,418.84,89.96,25.51,80.82,Overheating
52.88,1.64,1481.98,10.79,409.89,50.68,27.22,89.07,Healthy
57.83,1.87,1474.54,9.68,412.97,57.7,26.6,85.83,Healthy
66.27,2.62,1599.06,16.08,405.21,60.36,23.52,76.2,Electrical Fault
58.79,1.87,1505.46,9.43,413.56,59.31,22.68,78.65,Healthy
67.68,6.13,1382.32,10.92,409.35,61.6,30.96,76.46,Motor Misalignment
73.96,6.89,1387.71,10.38,409.83,94.49,26.13,60.76,Bearing Failure
69.92,1.89,1488.89,15.0,400.77,58.24,21.11,79.14,Electrical Fault
63.14,8.4,1481.27,11.99,414.26,82.76,20.8,61.72,Bearing Failure
68.77,2.14,1459.74,14.38,399.03,60.96,19.31,82.48,Electrical Fault
72.77,7.76,1448.2,10.56,413.92,87.55,25.48,48.13,Bearing Failure
64.16,2.09,1486.38,18.19,390.26,55.06,19.05,78.96,Electrical Fault
66.04,5.91,1378.93,11.67,415.64,61.88,34.5,75.41,Motor Misalignment
56.98,2.29,1544.79,10.24,414.97,51.12,28.09,85.23,Healthy
67.72,3.35,1406.52,15.95,403.2,62.11,22.68,78.03,Electrical Fault
70.25,8.97,1383.13,11.36,412.72,90.03,24.3,69.06,Bearing Failure
75.02,2.91,1475.39,14.84,394.15,54.31,17.54,87.87,Electrical Fault
73.49,3.53,1473.11,10.6,416.27,70.3,30.98,70.96,Early Warning
69.15,2.77,1439.38,16.79,390.48,67.49,18.09,81.56,Electrical Fault
73.07,5.99,1312.96,11.77,413.28,71.83,31.31,79.7,Motor Misalignment
59.82,2.52,1490.29,9.62,411.37,61.99,26.64,84.0,Healthy
76.63,3.63,1450.68,10.9,410.9,68.99,18.95,72.53,Early Warning
60.27,1.36,1479.46,9.62,417.53,53.91,24.1,90.86,Healthy
72.73,3.58,1447.2,10.72,412.57,76.48,30.36,66.84,Early Warning
60.51,2.1,1481.96,9.22,415.78,54.9,24.02,85.25,Healthy
76.13,5.8,1448.88,11.3,419.56,82.03,20.79,27.44,Lubrication Failure
64.7,1.44,1455.73,16.74,403.17,55.44,20.27,85.38,Electrical Fault
64.85,2.03,1505.75,10.37,413.0,54.54,23.35,81.25,Healthy
69.65,9.66,1412.11,11.08,414.08,98.71,25.22,54.7,Bearing Failure
72.63,5.77,1345.78,11.89,415.48,65.51,35.14,78.97,Motor Misalignment
75.39,2.74,1455.72,16.31,378.23,60.83,18.41,82.16,Electrical Fault
90.1,2.17,1523.32,10.49,413.62,84.75,23.08,77.64,Overheating
65.77,6.48,1423.79,11.27,411.51,82.41,22.24,36.4,Lubrication Failure
54.32,1.87,1531.5,10.24,415.51,53.32,25.06,84.24,Healthy
62.27,2.8,1424.37,15.73,395.48,58.4,11.41,83.83,Electrical Fault
71.61,9.05,1416.51,12.17,416.91,86.57,25.46,48.52,Bearing Failure
96.16,2.76,1440.07,10.52,414.08,87.08,25.21,83.86,Overheating
68.58,5.13,1469.26,10.96,416.96,62.14,28.6,76.16,Motor Misalignment
79.78,3.49,1452.01,10.62,408.89,68.17,30.56,71.9,Early Warning
67.01,7.01,1294.66,11.48,411.72,71.64,33.49,72.89,Motor Misalignment
74.09,8.37,1420.5,11.68,414.01,96.42,18.13,54.66,Bearing Failure
70.11,5.8,1390.78,10.64,415.23,58.36,31.56,71.94,Motor Misalignment
65.23,2.03,1488.86,10.65,412.78,58.03,22.28,88.22,Healthy
88.4,2.42,1463.91,11.44,413.96,87.86,25.23,77.45,Overheating
66.84,7.18,1407.18,10.55,413.58,69.71,28.8,77.31,Motor Misalignment
97.46,2.44,1459.04,11.54,414.77,88.26,26.47,81.03,Overheating
75.51,4.07,1419.84,10.87,409.09,68.83,31.72,72.33,Early Warning
68.96,6.73,1426.63,10.54,411.55,60.77,37.41,74.6,Motor Misalignment
68.68,9.0,1310.93,10.85,407.28,93.11,22.52,57.86,Bearing Failure
85.98,1.95,1513.12,11.97,418.09,89.05,23.39,79.88,Overheating
58.79,1.74,1521.43,9.09,420.9,62.33,19.59,84.71,Healthy
99.5,2.21,1463.22,11.33,412.68,86.65,24.27,80.96,Overheating
92.28,1.35,1444.68,10.55,411.32,91.16,27.62,79.61,Overheating
62.04,1.99,1483.88,10.42,414.52,50.77,25.91,85.65,Healthy
65.18,7.09,1431.71,11.45,411.6,82.96,18.07,30.75,Lubrication Failure
91.97,2.1,1467.73,10.54,410.1,97.84,25.0,80.99,Overheating
72.67,9.88,1368.6,11.47,418.19,89.14,24.12,52.96,Bearing Failure
73.23,5.49,1484.97,11.05,412.63,77.12,19.32,23.77,Lubrication Failure
69.09,2.49,1473.08,16.76,393.32,58.28,25.64,80.67,Electrical Fault
72.66,3.54,1468.75,10.61,412.95,69.89,20.07,70.51,Early Warning
70.22,4.5,1492.77,11.82,416.13,59.79,33.51,75.54,Motor Misalignment
68.59,3.52,1484.89,16.03,394.64,61.85,18.74,80.47,Electrical Fault
71.76,5.89,1489.33,10.98,413.37,72.01,22.72,20.12,Lubrication Failure
68.12,2.27,1477.18,18.14,400.0,60.52,24.86,76.98,Electrical Fault
66.93,2.55,1405.01,15.12,401.2,56.67,17.97,82.29,Electrical Fault
76.21,3.91,1423.32,10.97,416.49,66.69,29.41,65.98,Early Warning
63.81,5.64,1329.26,11.14,413.46,64.58,33.13,80.2,Motor Misalignment
75.25,7.5,1346.89,12.0,407.96,83.44,22.74,54.83,Bearing Failure
69.94,2.14,1469.51,16.44,398.76,58.72,16.38,84.02,Electrical Fault
89.69,1.82,1511.18,11.77,413.78,91.99,25.98,76.42,Overheating
90.69,2.36,1493.78,11.41,411.84,93.66,23.37,78.71,Overheating
96.5,1.64,1503.58,10.65,410.87,96.58,27.4,82.93,Overheating
56.46,1.74,1535.27,11.05,410.02,53.94,22.93,87.97,Healthy
65.31,5.0,1433.43,11.78,410.18,69.58,26.1,80.01,Motor Misalignment
71.95,5.42,1362.26,10.71,414.86,64.01,28.36,82.35,Motor Misalignment
70.33,5.26,1357.53,11.56,417.0,70.76,14.73,30.68,Lubrication Failure
62.53,9.83,1321.63,11.39,414.86,89.79,19.17,49.51,Bearing Failure
66.71,5.01,1423.82,11.88,414.22,64.12,32.23,77.3,Motor Misalignment
66.56,7.76,1511.71,10.88,414.11,90.9,22.84,58.36,Bearing Failure
97.48,2.49,1483.52,11.08,414.15,91.08,27.43,81.89,Overheating
92.5,1.75,1495.17,10.9,416.45,88.23,25.19,85.62,Overheating
61.59,1.91,1538.16,10.42,413.73,57.45,22.2,82.11,Healthy
69.51,4.76,1291.65,9.95,409.38,58.19,24.87,76.7,Motor Misalignment
63.08,1.35,1521.29,9.92,414.71,49.88,24.71,86.84,Healthy
69.99,8.93,1425.23,11.21,409.98,91.26,17.28,59.16,Bearing Failure
72.97,4.19,1428.57,10.95,413.42,76.65,24.03,73.28,Early Warning
75.66,3.01,1464.36,16.58,401.07,54.72,14.24,84.23,Electrical Fault
93.34,1.8,1462.32,11.39,413.31,82.99,28.05,81.25,Overheating
72.68,3.93,1404.35,12.12,419.71,74.9,27.83,69.75,Early Warning
73.49,10.65,1342.21,11.03,411.48,92.14,22.24,56.56,Bearing Failure
71.23,5.24,1435.7,12.22,418.58,64.28,24.48,78.69,Motor Misalignment
69.32,5.34,1293.9,10.8,414.87,70.21,26.14,77.74,Motor Misalignment
58.77,1.81,1522.85,10.01,411.4,56.63,24.03,90.66,Healthy
66.69,5.28,1301.47,10.57,413.8,64.85,32.84,77.14,Motor Misalignment
69.86,7.02,1406.27,11.41,405.56,85.38,24.41,49.68,Bearing Failure
72.79,3.36,1431.51,11.94,411.82,71.03,22.27,68.23,Early Warning
69.39,7.62,1462.81,11.11,411.97,93.25,26.97,62.36,Bearing Failure
65.75,5.06,1413.15,11.48,413.42,86.74,27.49,25.56,Lubrication Failure
71.29,7.89,1392.03,11.83,410.98,89.51,27.34,59.82,Bearing Failure
70.31,1.26,1474.51,17.05,388.64,55.06,18.78,83.92,Electrical Fault
96.92,1.85,1529.82,9.84,415.73,91.47,27.29,77.87,Overheating
73.25,3.95,1452.25,10.13,413.81,70.63,25.09,71.73,Early Warning
59.85,1.66,1486.29,10.77,414.75,58.81,23.93,85.73,Healthy
67.34,9.58,1391.9,10.63,416.06,84.37,25.61,42.43,Bearing Failure
94.84,2.43,1500.94,10.95,412.3,96.34,23.86,77.18,Overheating
73.82,8.94,1369.69,12.33,413.73,89.32,25.65,58.34,Bearing Failure
63.25,3.19,1537.42,15.66,401.29,65.83,17.13,75.52,Electrical Fault
76.11,3.32,1412.74,10.46,413.6,68.97,28.64,69.45,Early Warning
94.52,2.15,1542.63,10.8,416.97,97.25,27.34,77.98,Overheating
79.92,7.22,1430.3,11.6,414.15,85.28,18.08,18.63,Lubrication Failure
66.76,5.09,1409.49,11.94,413.82,63.59,28.58,79.97,Motor Misalignment
65.93,1.75,1464.63,14.25,396.01,62.92,22.62,81.57,Electrical Fault
74.54,6.17,1485.79,10.86,417.57,76.66,18.46,38.42,Lubrication Failure
65.94,10.46,1375.94,12.31,416.08,89.81,22.59,55.97,Bearing Failure
70.4,6.48,1369.49,10.64,415.55,79.4,22.94,24.27,Lubrication Failure
71.01,8.34,1418.52,11.82,415.22,78.46,19.62,57.77,Bearing Failure
65.36,2.1,1488.12,9.5,410.89,59.42,23.44,89.44,Healthy
96.1,3.07,1458.27,10.33,415.1,91.45,26.68,80.56,Overheating
91.18,2.45,1526.89,10.47,419.17,91.46,26.03,81.2,Overheating
70.54,5.59,1405.07,10.02,414.29,78.83,17.09,27.26,Lubrication Failure
60.24,1.68,1490.81,9.39,416.67,52.54,27.2,81.12,Healthy
70.1,3.04,1444.44,14.8,406.3,60.88,22.13,78.04,Electrical Fault
65.32,2.12,1478.91,17.17,394.43,58.61,23.52,80.13,Electrical Fault
66.97,6.37,1306.54,10.79,411.28,66.64,28.97,80.19,Motor Misalignment
59.98,2.81,1521.81,16.39,397.15,61.11,13.06,84.67,Electrical Fault
71.67,1.61,1455.14,14.29,391.08,58.85,18.2,80.5,Electrical Fault
57.49,2.03,1479.48,10.02,415.16,61.98,26.26,83.22,Healthy
64.93,1.91,1512.88,10.36,411.54,52.11,22.83,81.0,Healthy
70.85,9.48,1322.8,11.17,412.11,88.83,23.11,57.35,Bearing Failure
67.98,5.54,1417.38,11.03,411.78,78.04,20.03,21.45,Lubrication Failure
95.21,2.04,1476.12,10.68,418.22,89.92,26.43,80.67,Overheating
73.05,7.4,1409.99,11.24,420.86,83.56,14.7,26.67,Lubrication Failure
94.03,2.39,1501.78,12.05,417.21,93.59,31.27,80.29,Overheating
64.81,7.61,1407.17,10.23,410.57,58.47,33.82,76.42,Motor Misalignment
71.05,2.49,1397.91,16.75,383.88,62.23,16.75,83.01,Electrical Fault
62.21,5.37,1443.63,10.81,413.06,85.07,27.07,41.37,Lubrication Failure
